episode,step_start,step_stop_exclusive,n_steps,reward_mean,reward_sum,reward_no_penalty_mean,reward_no_penalty_sum,fallback_penalty_mean,fallback_penalty_sum,diagnostic_unsafe_count,diagnostic_unsafe_rate,diagnostic_unstable_count,diagnostic_unstable_rate,actual_intervention_count,actual_intervention_rate,accepted_candidate_count,fallback_count,fallback_verified_count,fallback_unverified_count,target_fail_hold_prev_count,solver_fail_hold_prev_count,target_failure_count,min_contraction_margin,max_executed_action_gap_inf,output_rmse_mean,output_max_abs_error,output0_rmse,output1_rmse,output0_max_abs_error,output1_max_abs_error,case,family,gate,phase
16,12000,12800,800,-14.303759978080306,-11443.007982464243,-14.291248998441064,-11432.999198752852,0.0125109796392411,10.008783711392953,0,0.0,0,0.0,1,0.00125,799,1,1,0,0,0,0,-15.3348648572736,0.0525269866422664,0.420151715548791,3.32378205371225,0.1986229115019228,0.6416805195956593,1.095032487240538,3.32378205371225,OF-MPC pretrained + gate,OF-MPC pretrained,True,BC
17,12800,13600,800,-13.144250981514396,-10515.400785211516,-13.119248759251272,-10495.399007401018,0.0250022222631202,20.001777810496232,0,0.0,0,0.0,2,0.0025,798,2,2,0,0,0,0,-15.308219360679658,0.0186672275353352,0.3836995220952111,2.999358434341332,0.196525672392188,0.5708733717982342,1.156880941652643,2.999358434341332,OF-MPC pretrained + gate,OF-MPC pretrained,True,BC
18,13600,14400,800,-12.75556394082405,-10204.45115265924,-12.718056636695854,-10174.445309356684,0.0375073041281978,30.005843302558272,0,0.0,0,0.0,3,0.00375,797,3,3,0,0,0,0,-15.39264713477479,0.0360227183881041,0.3825460508028032,3.0355285785113324,0.1920388548872296,0.5730532467183768,1.103977885397447,3.0355285785113324,OF-MPC pretrained + gate,OF-MPC pretrained,True,BC
19,14400,15200,800,-13.968576807798318,-11174.861446238654,-13.956075136619422,-11164.860109295538,0.0125016711788956,10.001336943116549,0,0.0,0,0.0,1,0.00125,799,1,1,0,0,0,0,-13.72641650631175,0.0211024564614257,0.3971832631582684,2.9793267028476293,0.2018132511176044,0.5925532751989324,1.1643051988780306,2.9793267028476293,OF-MPC pretrained + gate,OF-MPC pretrained,True,BC
20,15200,16000,800,-12.879464120779003,-10303.571296623204,-12.791948800224208,-10233.559040179369,0.0875153205547964,70.01225644383717,0,0.0,0,0.0,7,0.00875,793,7,7,0,0,0,0,-16.349803575806476,0.0370751437230278,0.387501031276406,3.168036777668874,0.1912526005310899,0.5837494620217221,1.1052480865762797,3.168036777668874,OF-MPC pretrained + gate,OF-MPC pretrained,True,BC
21,16000,16800,800,-12.841486665340035,-10273.189332272028,-12.841486665340035,-10273.189332272028,0.0,0.0,0,0.0,0,0.0,0,0.0,800,0,0,0,0,0,0,-15.329235674313225,0.0,0.3820632932993534,2.980119266284305,0.1941759907095458,0.5699505958891611,1.120120948852406,2.980119266284305,OF-MPC pretrained + gate,OF-MPC pretrained,True,handoff
22,16800,17600,800,-12.58751541424466,-10070.012331395728,-12.58751541424466,-10070.012331395728,0.0,0.0,0,0.0,0,0.0,0,0.0,800,0,0,0,0,0,0,-15.374487711126989,0.0,0.3799474698542914,2.983005792414417,0.1917505386835841,0.5681444010249986,1.0983258565504754,2.983005792414417,OF-MPC pretrained + gate,OF-MPC pretrained,True,handoff
23,17600,18400,800,-12.680953671028233,-10144.762936822584,-12.643412937742363,-10114.730350193891,0.037540733285867,30.032586628693625,0,0.0,0,0.0,3,0.00375,797,3,3,0,0,0,0,-15.459117521840597,0.0826600438524201,0.3805958606762613,2.990365699962922,0.1920957339178037,0.5690959874347189,1.1010819755162014,2.990365699962922,OF-MPC pretrained + gate,OF-MPC pretrained,True,handoff
24,18400,19200,800,-12.833190974956356,-10266.552779965084,-12.742211164012955,-10193.768931210365,0.0909798109433988,72.78384875471906,0,0.0,0,0.0,7,0.00875,793,7,7,0,0,0,0,-15.12902414693167,0.7865324343564655,0.3803691421177636,2.9711482223654,0.193250074131658,0.5674882101038692,1.097982578164173,2.9711482223654,OF-MPC pretrained + gate,OF-MPC pretrained,True,handoff
25,19200,20000,800,-11.225103335350648,-8980.082668280518,-11.145521487341425,-8916.41718987314,0.0795818480092204,63.66547840737634,0,0.0,0,0.0,6,0.0075,794,6,6,0,0,0,0,-15.213908569671275,0.7401103771281834,0.3437293189888667,2.984594354970966,0.183041127744396,0.5044175102333375,1.0951225731666692,2.984594354970966,OF-MPC pretrained + gate,OF-MPC pretrained,True,handoff
26,20000,20800,800,-46.99170932051568,-37593.36745641254,-46.35640821857832,-37085.12657486266,0.6353011019373406,508.2408815498725,0,0.0,0,0.0,7,0.00875,793,5,5,0,0,0,2,-75.15563987084363,7.284865713269157,0.9109851724961652,9.238692223095711,0.2996244091291633,1.5223459358631672,1.1114820634864135,9.238692223095711,OF-MPC pretrained + gate,OF-MPC pretrained,True,handoff
27,20800,21600,800,-104.39167647586432,-83513.34118069147,-103.7878369689313,-83030.26957514504,0.6038395069330124,483.0716055464099,0,0.0,0,0.0,14,0.0175,786,8,8,0,0,0,6,-150.55151789919705,6.453999924672,1.3282692699873049,10.934445848561836,0.4720919459584631,2.1844465940161464,1.7533262478867786,10.934445848561836,OF-MPC pretrained + gate,OF-MPC pretrained,True,handoff
28,21600,22400,800,-30.835772520877363,-24668.61801670189,-30.03066887238394,-24024.53509790715,0.8051036484934261,644.0829187947409,0,0.0,0,0.0,26,0.0325,774,17,17,0,0,0,9,-54.88759967690066,8.180856895438517,0.6034496345438719,3.690906134260956,0.2880974215786178,0.918801847509126,1.340593170880518,3.690906134260956,OF-MPC pretrained + gate,OF-MPC pretrained,True,handoff
29,22400,23200,800,-60.8039229019036,-48643.13832152288,-58.39234074322612,-46713.8725945809,2.411582158677478,1929.2657269419824,0,0.0,0,0.0,41,0.05125,759,23,23,0,0,0,18,-105.00832219539323,9.624146858952926,0.8591922701939746,5.236903272904897,0.3982340850102867,1.3201504553776624,1.6475808335417437,5.236903272904897,OF-MPC pretrained + gate,OF-MPC pretrained,True,handoff
30,23200,24000,800,-10.951046896045254,-8760.837516836204,-10.882745923136351,-8706.196738509081,0.0683009729089039,54.64077832712314,0,0.0,0,0.0,5,0.00625,795,5,5,0,0,0,0,-12.278588130989334,0.8537671803299096,0.3659730642727349,2.890684616589965,0.1728267852697717,0.559119343275698,1.007833093448252,2.890684616589965,OF-MPC pretrained + gate,OF-MPC pretrained,True,handoff
31,24000,24800,800,-16.276619007402857,-13021.295205922286,-15.02094863592392,-12016.758908739135,1.2556703714789383,1004.5362971831509,0,0.0,0,0.0,41,0.05125,759,39,39,0,0,0,2,-16.096007652063207,7.321077812092875,0.3725055824907105,2.70618610109068,0.2133652283390799,0.5316459366423412,1.1016782485365506,2.70618610109068,OF-MPC pretrained + gate,OF-MPC pretrained,True,full_RL
32,24800,25600,800,-10.578845170521626,-8463.076136417301,-9.946605192607448,-7957.284154085959,0.6322399779141774,505.791982331342,0,0.0,0,0.0,19,0.02375,781,13,13,0,0,0,6,-23.20365130937472,6.580530791129542,0.3334612116200703,2.895218684893848,0.1553691445886118,0.5115532786515289,1.1395268051632983,2.895218684893848,OF-MPC pretrained + gate,OF-MPC pretrained,True,full_RL
33,25600,26400,800,-11.016162576400207,-8812.930061120165,-7.182417615436195,-5745.934092348956,3.833744960964009,3066.995968771207,0,0.0,0,0.0,26,0.0325,774,17,17,0,0,0,9,-50.75353265923417,17.23042151643131,0.2468597423149828,2.683971752676939,0.1266637329940248,0.3670557516359409,1.0742304674994223,2.683971752676939,OF-MPC pretrained + gate,OF-MPC pretrained,True,full_RL
34,26400,27200,800,-10.871815607083851,-8697.452485667083,-8.56263140081392,-6850.1051206511365,2.3091842062699324,1847.3473650159456,0,0.0,0,0.0,32,0.04,768,25,25,0,0,0,7,-65.08585066641524,8.731076145081898,0.2918825187484962,2.996076472375478,0.1506863051690454,0.433078732327947,1.121087700616274,2.996076472375478,OF-MPC pretrained + gate,OF-MPC pretrained,True,full_RL
35,27200,28000,800,-8.892221302869073,-7113.777042295258,-6.7922380291999325,-5433.790423359946,2.09998327366914,1679.9866189353118,0,0.0,0,0.0,45,0.05625,755,39,39,0,0,0,6,-58.11812324479422,9.453215751935955,0.2018790961749679,3.1451281265554485,0.1360366835581278,0.267721508791808,1.100422372915819,3.1451281265554485,OF-MPC pretrained + gate,OF-MPC pretrained,True,full_RL
36,28000,28800,800,-6.736382019791793,-5389.105615833434,-5.6009551238302695,-4480.764099064216,1.1354268959615237,908.341516769219,0,0.0,0,0.0,36,0.045,764,32,32,0,0,0,4,-46.40527283717535,5.446285242457408,0.2065482752477991,2.8405685150021327,0.1255584685605242,0.2875380819350741,1.101699367975923,2.8405685150021327,OF-MPC pretrained + gate,OF-MPC pretrained,True,full_RL
37,28800,29600,800,-12.41920758652094,-9935.36606921675,-7.85725337839698,-6285.802702717584,4.561954208123957,3649.5633664991656,0,0.0,0,0.0,36,0.045,764,33,33,0,0,0,3,-57.330892809746615,17.223834068089,0.2374859871945148,2.901813733900781,0.1387882816778957,0.3361836927111339,1.0793124284316544,2.901813733900781,OF-MPC pretrained + gate,OF-MPC pretrained,True,full_RL
38,29600,30400,800,-8.073863701682619,-6459.090961346095,-6.177125142203868,-4941.700113763094,1.8967385594787496,1517.390847583,0,0.0,0,0.0,24,0.03,776,23,23,0,0,0,1,-80.57858939443202,14.74600521316305,0.2415713232266607,2.6126688517373395,0.1167077585669142,0.3664348878864071,1.0641521557298117,2.6126688517373395,OF-MPC pretrained + gate,OF-MPC pretrained,True,full_RL
39,30400,31200,800,-6.165382443969848,-4932.305955175878,-5.226346610963109,-4181.077288770487,0.9390358330067384,751.2286664053909,0,0.0,0,0.0,25,0.03125,775,21,21,0,0,0,3,-78.00006984074616,8.471823785174651,0.1779322331193878,2.697081489967616,0.1219493718607692,0.2339150943780065,1.0756792795689938,2.697081489967616,OF-MPC pretrained + gate,OF-MPC pretrained,True,full_RL
40,31200,32000,800,-8.185824354053699,-6548.659483242958,-6.257595293526919,-5006.076234821535,1.9282290605267791,1542.5832484214234,0,0.0,0,0.0,24,0.03,776,19,19,0,0,0,5,-80.79438036004433,10.057573210397962,0.2082110375936273,3.0043508891204738,0.1321280607023363,0.2842940144849183,1.1107554147083718,3.0043508891204738,OF-MPC pretrained + gate,OF-MPC pretrained,True,full_RL
41,32000,32800,800,-6.920600959783095,-5536.480767826476,-5.628917793211151,-4503.134234568921,1.2916831665719446,1033.3465332575556,0,0.0,0,0.0,28,0.035,772,24,24,0,0,0,4,-81.73481733787969,9.246315737642544,0.1993072505358273,2.959629987895425,0.1267137395216331,0.2719007615500214,1.0975808650130086,2.959629987895425,OF-MPC pretrained + gate,OF-MPC pretrained,True,full_RL
42,32800,33600,800,-7.30522549466014,-5844.180395728112,-5.932061020757987,-4745.64881660639,1.373164473902151,1098.5315791217206,0,0.0,0,0.0,26,0.0325,774,24,24,0,0,0,2,-82.85462329542213,8.253471902570492,0.2113989208132784,2.9636062596156307,0.1318378059012774,0.2909600357252794,1.102746728151936,2.9636062596156307,OF-MPC pretrained + gate,OF-MPC pretrained,True,full_RL
43,33600,34400,800,-9.226270623094896,-7381.016498475917,-6.551401807042882,-5241.121445634305,2.6748688160520158,2139.895052841612,0,0.0,0,0.0,29,0.03625,771,25,25,0,0,0,4,-78.87030080400189,10.426990404387126,0.2270169440393431,3.0512291795184865,0.1393959507939761,0.3146379372847102,1.0898681893996964,3.0512291795184865,OF-MPC pretrained + gate,OF-MPC pretrained,True,full_RL
44,34400,35200,800,-9.736967599982256,-7789.574079985805,-6.587189884016619,-5269.751907213295,3.149777715965638,2519.8221727725104,0,0.0,0,0.0,32,0.04,768,29,29,0,0,0,3,-78.98304145973441,11.456903623508708,0.2186271715595512,3.082023268215039,0.1350948432008861,0.3021594999182164,1.0865846440847808,3.082023268215039,OF-MPC pretrained + gate,OF-MPC pretrained,True,full_RL
45,35200,36000,800,-6.588345074935776,-5270.676059948621,-5.443372789680048,-4354.698231744038,1.1449722852557278,915.9778282045822,0,0.0,0,0.0,35,0.04375,765,32,32,0,0,0,3,-83.48879375758827,5.500557246783716,0.1828786527154557,2.7662118384928363,0.1253938672888702,0.2403634381420412,1.1223965010613894,2.7662118384928363,OF-MPC pretrained + gate,OF-MPC pretrained,True,full_RL
46,36000,36800,800,-8.117854418703464,-6494.283534962771,-6.104806891234684,-4883.845512987748,2.01304752746878,1610.4380219750242,0,0.0,0,0.0,40,0.05,760,37,37,0,0,0,3,-79.63996323396998,8.979888226363338,0.2086237254749855,2.858841922766487,0.1303282574826049,0.2869191934673661,1.0956982777643804,2.858841922766487,OF-MPC pretrained + gate,OF-MPC pretrained,True,full_RL
47,36800,37600,800,-8.286334447056937,-6629.067557645551,-5.952864492535809,-4762.291594028648,2.3334699545211293,1866.7759636169037,0,0.0,0,0.0,43,0.05375,757,40,40,0,0,0,3,-78.42358389425488,9.519659210059611,0.2086506593288319,3.100342316969545,0.1294858167402969,0.2878155019173669,1.0845872306278426,3.100342316969545,OF-MPC pretrained + gate,OF-MPC pretrained,True,full_RL
48,37600,38400,800,-7.131440781291814,-5705.152625033451,-5.664297668939593,-4531.438135151674,1.4671431123522214,1173.7144898817771,0,0.0,0,0.0,38,0.0475,762,35,35,0,0,0,3,-79.60142180608841,6.884018478418241,0.1831190084211663,2.6099383546291506,0.1262650193655231,0.2399729974768094,1.087853477579301,2.6099383546291506,OF-MPC pretrained + gate,OF-MPC pretrained,True,full_RL
49,38400,39200,800,-8.156395371039014,-6525.116296831211,-5.575866816526412,-4460.69345322113,2.5805285545126004,2064.42284361008,0,0.0,0,0.0,40,0.05,760,37,37,0,0,0,3,-80.9250865028605,16.013920755995258,0.1837407756999925,2.656129652024504,0.1197308803673565,0.2477506710326285,1.082794405364795,2.656129652024504,OF-MPC pretrained + gate,OF-MPC pretrained,True,full_RL
50,39200,40000,800,-8.58426076172662,-6867.408609381296,-5.954302436023259,-4763.441948818607,2.6299583257033605,2103.9666605626885,0,0.0,0,0.0,41,0.05125,759,38,38,0,0,0,3,-78.96630933971221,17.204051670732625,0.1956872978644582,2.773797620973085,0.1231463106803146,0.2682282850486018,1.098674023301943,2.773797620973085,OF-MPC pretrained + gate,OF-MPC pretrained,True,full_RL
51,40000,40800,800,-7.533881595589949,-6027.105276471959,-5.624522594960796,-4499.618075968637,1.9093590006291528,1527.487200503322,0,0.0,0,0.0,39,0.04875,761,36,36,0,0,0,3,-60.80370388877327,13.20736572861146,0.1993504825289668,2.8377565267513774,0.1173781903294043,0.2813227747285293,1.08835086892218,2.8377565267513774,OF-MPC pretrained + gate,OF-MPC pretrained,True,full_RL
52,40800,41600,800,-6.213720494970085,-4970.976395976068,-4.990279239307931,-3992.223391446345,1.223441255662154,978.7530045297232,0,0.0,0,0.0,38,0.0475,762,34,34,0,0,0,4,-69.5791375291659,4.992409667957665,0.1781629495296635,2.754081432397811,0.1200682245028363,0.2362576745564908,1.0855221782995996,2.754081432397811,OF-MPC pretrained + gate,OF-MPC pretrained,True,full_RL
53,41600,42400,800,-7.618193163746969,-6094.554530997575,-5.682754605042778,-4546.203684034223,1.93543855870419,1548.350846963352,0,0.0,0,0.0,42,0.0525,758,39,39,0,0,0,3,-74.70712353366059,9.79119302625202,0.2079485192585247,3.1950628471327605,0.1279161393202693,0.2879808991967801,1.083322370889864,3.1950628471327605,OF-MPC pretrained + gate,OF-MPC pretrained,True,full_RL
54,42400,43200,800,-6.364249682822036,-5091.399746257629,-5.188433298224866,-4150.7466385798925,1.17581638459717,940.653107677736,0,0.0,0,0.0,45,0.05625,755,41,41,0,0,0,4,-77.76519243440225,5.759026738524949,0.1851012339605171,2.722176222680389,0.1230452570404282,0.2471572108806059,1.0986580656773923,2.722176222680389,OF-MPC pretrained + gate,OF-MPC pretrained,True,full_RL
55,43200,44000,800,-6.181625711630577,-4945.3005693044615,-5.171539884482746,-4137.231907586197,1.01008582714783,808.0686617182641,0,0.0,0,0.0,33,0.04125,767,30,30,0,0,0,3,-77.68644587903145,6.712851223733744,0.1844880785454986,2.6598165003206304,0.1221054898398498,0.2468706672511474,1.0876708546975609,2.6598165003206304,OF-MPC pretrained + gate,OF-MPC pretrained,True,full_RL
56,44000,44800,800,-7.858079966236621,-6286.463972989297,-5.89329628844393,-4714.637030755144,1.9647836777926933,1571.8269422341546,0,0.0,0,0.0,46,0.0575,754,43,43,0,0,0,3,-73.90304224597526,9.787237321385192,0.2109584461169875,3.12162495169747,0.1302225529120669,0.2916943393219081,1.10264041159857,3.12162495169747,OF-MPC pretrained + gate,OF-MPC pretrained,True,full_RL
57,44800,45600,800,-7.777539641753406,-6222.031713402725,-5.831699926140669,-4665.359940912535,1.945839715612738,1556.6717724901905,0,0.0,0,0.0,43,0.05375,757,41,41,0,0,0,2,-64.93452682169925,9.729325931031887,0.2034916435894586,3.190195802478001,0.1274894739922742,0.279493813186643,1.089237383452903,3.190195802478001,OF-MPC pretrained + gate,OF-MPC pretrained,True,full_RL
58,45600,46400,800,-5.872004596084796,-4697.603676867837,-4.8363687486172005,-3869.09499889376,1.035635847467596,828.5086779740767,0,0.0,0,0.0,38,0.0475,762,34,34,0,0,0,4,-68.9588228392646,6.06271375672055,0.1758590509904025,2.655776454299769,0.1189164902052155,0.2328016117755894,1.0692826812309997,2.655776454299769,OF-MPC pretrained + gate,OF-MPC pretrained,True,full_RL
59,46400,47200,800,-9.11477701113234,-7291.821608905871,-6.626058855727925,-5300.84708458234,2.4887181554044138,1990.974524323531,0,0.0,0,0.0,41,0.05125,759,38,38,0,0,0,3,-74.93454875794737,9.804439551569873,0.2284946403837759,3.1458185335747544,0.1401361473775804,0.3168531333899714,1.0924903256421152,3.1458185335747544,OF-MPC pretrained + gate,OF-MPC pretrained,True,full_RL
60,47200,48000,800,-6.761111054165972,-5408.8888433327775,-5.38445358885175,-4307.5628710814,1.3766574653142234,1101.3259722513787,0,0.0,0,0.0,47,0.05875,753,43,43,0,0,0,4,-77.27386366883059,6.462303622057611,0.1870378601299956,2.636876467845127,0.1250309723550446,0.2490447479049467,1.0865004368219977,2.636876467845127,OF-MPC pretrained + gate,OF-MPC pretrained,True,full_RL
61,48000,48800,800,-5.780259663366759,-4624.207730693407,-4.738910776673857,-3791.128621339086,1.0413488866929022,833.0791093543218,0,0.0,0,0.0,46,0.0575,754,43,43,0,0,0,3,-75.28384831188828,4.141349743458975,0.1775927460827072,2.6156315673235326,0.1179248867892766,0.2372606053761378,1.086521828123113,2.6156315673235326,OF-MPC pretrained + gate,OF-MPC pretrained,True,full_RL
62,48800,49600,800,-8.925134191131917,-7140.107352905534,-6.378653147076206,-5102.922517660965,2.546481044055711,2037.1848352445688,0,0.0,0,0.0,40,0.05,760,38,38,0,0,0,2,-77.57236467831092,10.249812907877756,0.2252881510712597,3.2172789549729828,0.1353170831404215,0.3152592190020979,1.0952263461613474,3.2172789549729828,OF-MPC pretrained + gate,OF-MPC pretrained,True,full_RL
63,49600,50400,800,-6.3086231342903485,-5046.898507432279,-5.022981169632897,-4018.384935706317,1.2856419646574522,1028.5135717259618,0,0.0,0,0.0,49,0.06125,751,46,46,0,0,0,3,-62.19233847544399,5.440910294057625,0.1867879692792853,2.6504813708027086,0.1184844588923201,0.2550914796662504,1.0769250081808406,2.6504813708027086,OF-MPC pretrained + gate,OF-MPC pretrained,True,full_RL
64,50400,51200,800,-6.044902133018586,-4835.921706414869,-5.025569541865264,-4020.455633492211,1.0193325911533213,815.4660729226571,0,0.0,0,0.0,42,0.0525,758,38,38,0,0,0,4,-65.91842648193551,5.493479730304963,0.1847611241196309,2.7301434313885693,0.1208767935492911,0.2486454546899707,1.0833399113369135,2.7301434313885693,OF-MPC pretrained + gate,OF-MPC pretrained,True,full_RL
65,51200,52000,800,-6.422775947201773,-5138.220757761418,-5.213325217427366,-4170.660173941893,1.2094507297744046,967.5605838195236,0,0.0,0,0.0,44,0.055,756,41,41,0,0,0,3,-62.306350359368935,5.493471728735667,0.1853166637450663,2.6486263980291938,0.1219547583995806,0.248678569090552,1.073171528015577,2.6486263980291938,OF-MPC pretrained + gate,OF-MPC pretrained,True,full_RL
66,52000,52800,800,-7.573725904454235,-6058.980723563388,-5.310980014915162,-4248.78401193213,2.262745889539073,1810.1967116312585,0,0.0,0,0.0,44,0.055,756,42,42,0,0,0,2,-61.53332171684463,13.16151140230432,0.1786109765748939,2.598868583024114,0.1192958286774202,0.2379261244723675,1.081626003377384,2.598868583024114,OF-MPC pretrained + gate,OF-MPC pretrained,True,full_RL
67,52800,53600,800,-6.737805408950895,-5390.244327160716,-5.249625746702029,-4199.700597361623,1.4881796622488666,1190.5437297990932,0,0.0,0,0.0,31,0.03875,769,28,28,0,0,0,3,-60.459001821925085,9.265112088593472,0.1772293452838042,2.484940656735091,0.1214727933179483,0.2329858972496601,1.077850258423685,2.484940656735091,OF-MPC pretrained + gate,OF-MPC pretrained,True,full_RL
68,53600,54400,800,-5.614341107130445,-4491.4728857043565,-4.679666495523441,-3743.733196418753,0.9346746116070054,747.7396892856043,0,0.0,0,0.0,36,0.045,764,33,33,0,0,0,3,-58.51245610860974,6.6034883713271775,0.1699983235398745,2.533776345635715,0.1183980647256619,0.2215985823540871,1.083486395646299,2.533776345635715,OF-MPC pretrained + gate,OF-MPC pretrained,True,full_RL
